timestamp(ms),X(g),Y(g),Z(g),class
200437,-2.67,-1.41,-9.89,3
175105,-2.71,-1.41,-9.92,4
214525,-2.71,-1.41,-9.96,4
150073,-2.12,-1.22,-10.00,2
232693,-2.75,-1.41,-9.89,4
70933,-3.88,-1.49,-9.49,1
79105,-2.20,-1.26,-10.00,2
206701,-2.43,-1.33,-10.00,0
48097,-3.84,-1.49,-9.57,1
158965,-3.96,-1.49,-9.53,1
219829,-2.35,-1.37,-10.00,0
50329,-3.80,-1.41,-9.61,1
54253,-2.67,-1.37,-9.92,4
172489,-2.39,-1.33,-10.00,0
234973,-2.20,-1.18,-9.96,2
212665,-2.39,-1.33,-9.96,0
64825,-2.16,-1.22,-9.96,2
28549,-2.63,-1.37,-9.89,3
126265,-2.67,-1.37,-9.92,3
76741,-2.20,-1.26,-10.04,2
218917,-2.71,-1.37,-9.96,3
169189,-2.71,-1.45,-9.85,4
215773,-3.22,-1.45,-9.81,5
242473,-2.20,-1.26,-10.04,2
55861,-2.75,-1.37,-9.96,4
95809,-3.18,-1.45,-9.85,5
80569,-3.88,-1.45,-9.45,1
193141,-2.67,-1.45,-9.89,4
71725,-3.10,-1.45,-9.85,5
77353,-2.75,-1.45,-9.89,4
242029,-3.22,-1.41,-9.73,5
247861,-2.71,-1.45,-9.89,4
169993,-2.71,-1.49,-9.85,4
248617,-2.39,-1.33,-9.96,0
124633,-2.39,-1.45,-9.92,0
75109,-2.67,-1.37,-9.89,3
71209,-2.43,-1.45,-9.92,0
228793,-2.71,-1.41,-9.89,4
176905,-2.67,-1.45,-9.85,4
67585,-2.43,-1.45,-9.96,0
71473,-2.43,-1.41,-9.92,0
118921,-2.67,-1.41,-9.89,4
178453,-3.14,-1.49,-9.85,5
204349,-2.35,-1.33,-9.96,0
192493,-2.39,-1.37,-9.96,0
54553,-3.14,-1.49,-9.77,5
157057,-2.43,-1.41,-9.96,0
183781,-2.35,-1.37,-9.96,0
38845,-3.18,-1.49,-9.73,5
53617,-2.75,-1.41,-9.89,4
234745,-2.43,-1.37,-9.96,0
82885,-2.75,-1.41,-9.92,4
24877,-2.35,-1.45,-9.96,0
139669,-3.96,-1.41,-9.53,1
167389,-3.14,-1.45,-9.69,5
32701,-3.10,-1.49,-9.85,5
238477,-3.84,-1.57,-9.49,1
178873,-2.67,-1.33,-10.00,3
128545,-2.71,-1.41,-9.96,4
192289,-3.10,-1.49,-9.85,5
31717,-2.20,-1.26,-9.96,2
37705,-3.14,-1.57,-9.81,5
29653,-2.71,-1.37,-9.89,3
230941,-2.63,-1.37,-9.92,3
184513,-2.28,-1.26,-9.89,0
124165,-2.20,-1.22,-9.96,2
41809,-3.10,-1.53,-9.81,5
161305,-2.24,-1.26,-10.04,2
238345,-2.39,-1.33,-10.00,0
248833,-2.24,-1.26,-10.00,2
140005,-2.71,-1.41,-9.89,3
189145,-3.14,-1.49,-9.77,5
210253,-2.39,-1.33,-9.96,0
201841,-2.67,-1.45,-9.92,4
23965,-2.75,-1.41,-9.89,3
104917,-2.63,-1.37,-9.92,3
125353,-3.96,-1.45,-9.57,1
77821,-3.14,-1.49,-9.73,5
178009,-2.20,-1.29,-10.00,2
127633,-3.88,-1.53,-9.53,1
174169,-2.67,-1.41,-9.85,3
111673,-3.14,-1.49,-9.81,5
20461,-2.63,-1.41,-9.89,3
52669,-2.35,-1.49,-9.96,0
190129,-2.67,-1.33,-9.96,3
208405,-3.18,-1.45,-9.81,5
56773,-2.75,-1.37,-9.96,4
61285,-2.71,-1.41,-9.85,4
176185,-3.92,-1.53,-9.57,1
82753,-3.84,-1.49,-9.49,1
192553,-2.39,-1.37,-9.96,0
170521,-2.39,-1.41,-9.96,0
132493,-3.18,-1.49,-9.85,5
243613,-3.18,-1.49,-9.81,5
244585,-2.20,-1.18,-10.04,2
156289,-3.88,-1.53,-9.53,1
182713,-3.96,-1.49,-9.49,1
104185,-2.16,-1.22,-10.04,2
121933,-2.43,-1.37,-9.96,0
232429,-3.14,-1.49,-9.77,5
123733,-2.75,-1.45,-9.92,4
142585,-2.39,-1.41,-9.96,0
64981,-2.47,-1.45,-9.96,0
99721,-2.43,-1.37,-9.96,0
33229,-3.84,-1.57,-9.45,1
250441,-2.20,-1.18,-10.04,2
31729,-2.20,-1.22,-10.00,2
202369,-2.24,-1.22,-10.04,2
72841,-3.92,-1.49,-9.49,1
177037,-4.00,-1.53,-9.49,1
203905,-3.18,-1.49,-9.77,5
152701,-2.67,-1.45,-9.89,4
122905,-2.43,-1.45,-9.92,0
172441,-2.39,-1.37,-9.92,0
43297,-2.71,-1.41,-9.92,4
165985,-3.96,-1.49,-9.45,1
105973,-2.67,-1.45,-9.92,4
81613,-2.20,-1.22,-10.04,2
149425,-2.67,-1.33,-9.92,3
20485,-3.10,-1.45,-9.85,5
178345,-2.35,-1.37,-9.96,0
28393,-3.18,-1.49,-9.81,5
193189,-2.63,-1.33,-9.89,3
99205,-2.47,-1.45,-9.96,0
243229,-2.63,-1.33,-9.96,3
236605,-3.96,-1.53,-9.49,1
81049,-3.18,-1.45,-9.81,5
208729,-3.18,-1.49,-9.85,5
110785,-3.22,-1.49,-9.81,5
135745,-2.67,-1.33,-9.89,3
31333,-2.20,-1.26,-10.00,2
185893,-2.75,-1.41,-9.92,4
246673,-2.71,-1.37,-9.96,4
226237,-3.18,-1.49,-9.77,5
127261,-2.63,-1.37,-9.89,3
154105,-2.59,-1.45,-9.96,3
235789,-2.43,-1.33,-10.00,0
101641,-3.84,-1.49,-9.57,1
37969,-2.24,-1.26,-10.00,2
65881,-2.71,-1.37,-9.96,3
158413,-2.20,-1.22,-10.00,2
57853,-2.71,-1.41,-9.89,3
109861,-2.67,-1.45,-9.89,4
74629,-2.63,-1.37,-9.92,3
146149,-2.43,-1.45,-9.96,0
203497,-2.20,-1.18,-10.08,2
53497,-2.71,-1.45,-9.81,4
213685,-2.16,-1.22,-10.00,2
185617,-2.39,-1.37,-10.00,0
131089,-2.47,-1.41,-9.96,0
77029,-3.88,-1.45,-9.45,1
162613,-2.24,-1.22,-10.04,2
64093,-3.84,-1.57,-9.61,1
109861,-3.10,-1.45,-9.85,5
203401,-2.63,-1.33,-9.96,3
197905,-2.63,-1.37,-9.92,3
206761,-3.92,-1.57,-9.49,1
25657,-3.84,-1.53,-9.53,1
183925,-4.00,-1.45,-9.45,1
75625,-3.14,-1.45,-9.81,5
130093,-2.43,-1.41,-9.96,0
154621,-2.67,-1.41,-9.92,3
178765,-3.14,-1.49,-9.77,5
138925,-2.67,-1.37,-9.92,3
219205,-2.20,-1.22,-10.04,2
246925,-2.20,-1.22,-10.00,2
69229,-3.96,-1.49,-9.49,1
206737,-2.39,-1.29,-9.96,0
210445,-3.96,-1.57,-9.49,1
197677,-2.63,-1.33,-9.92,3
75517,-2.67,-1.37,-9.92,3
41629,-4.00,-1.53,-9.45,1
194437,-2.82,-1.37,-9.92,4
103933,-3.80,-1.57,-9.53,1
126469,-2.71,-1.41,-9.89,4
43429,-2.71,-1.37,-9.96,3
207241,-2.16,-1.22,-10.00,2
216097,-2.75,-1.41,-9.96,4
153277,-2.39,-1.33,-9.96,0
49909,-2.39,-1.45,-9.92,0
147529,-3.14,-1.49,-9.81,5
195325,-2.67,-1.41,-9.85,4
74053,-2.43,-1.45,-9.89,0
42481,-2.71,-1.37,-9.92,4
104257,-2.67,-1.37,-9.92,3
28069,-3.06,-1.53,-9.73,5
93313,-2.71,-1.49,-9.85,4
51133,-2.67,-1.33,-9.85,3
45649,-2.75,-1.33,-9.89,3
189037,-2.20,-1.22,-10.04,2
191329,-2.71,-1.33,-9.92,3
102337,-3.84,-1.49,-9.45,1
61273,-3.22,-1.45,-9.77,5
137701,-3.14,-1.45,-9.89,5
38917,-3.18,-1.49,-9.85,5
189937,-3.14,-1.41,-9.77,5
152461,-2.20,-1.26,-10.00,2
125833,-2.43,-1.41,-9.96,0
40669,-3.06,-1.49,-9.81,5
173593,-2.67,-1.37,-9.92,3
171169,-2.63,-1.37,-9.92,3
242209,-2.71,-1.37,-9.96,4
192229,-2.67,-1.33,-9.92,3
22153,-3.14,-1.45,-9.85,5
153385,-2.63,-1.37,-9.96,3
91501,-3.14,-1.49,-9.81,5
166513,-3.88,-1.49,-9.49,1
138649,-2.20,-1.22,-10.04,2
238729,-2.20,-1.22,-10.04,2
26881,-2.71,-1.37,-9.92,4
190693,-2.71,-1.41,-9.92,4
134857,-2.47,-1.41,-9.92,0
121297,-3.88,-1.49,-9.49,1
194461,-3.88,-1.49,-9.53,1
100081,-2.16,-1.22,-10.00,2
73225,-2.43,-1.45,-9.89,0
245293,-2.71,-1.37,-9.96,3
90445,-2.47,-1.45,-9.92,0
186169,-2.79,-1.37,-10.04,4
175873,-2.43,-1.37,-10.00,0
33349,-2.67,-1.37,-9.92,3
168505,-2.75,-1.33,-9.85,4
154309,-2.67,-1.37,-9.96,3
136081,-2.16,-1.22,-10.04,2
259117,-2.20,-1.26,-10.04,2
193417,-2.20,-1.22,-10.00,2
176269,-2.63,-1.41,-9.92,4
124933,-2.43,-1.41,-9.96,0
198997,-2.71,-1.37,-9.89,3
157777,-2.67,-1.37,-9.92,4
22381,-2.67,-1.41,-9.81,4
130777,-3.22,-1.45,-9.77,5
175753,-2.16,-1.26,-10.04,2
176281,-2.67,-1.33,-9.89,3
155257,-2.43,-1.45,-9.92,0
181357,-2.63,-1.33,-9.89,3
244441,-3.22,-1.45,-9.81,5
244333,-2.63,-1.37,-9.92,3
33781,-3.10,-1.49,-9.73,5
38101,-2.71,-1.33,-9.85,3
218065,-2.67,-1.37,-9.92,4
40933,-2.24,-1.26,-10.00,2
41881,-2.12,-1.22,-10.04,2
161809,-2.16,-1.29,-10.04,2
101545,-3.96,-1.53,-9.41,1
91741,-3.14,-1.45,-9.81,5
67357,-3.14,-1.49,-9.81,5
139477,-3.14,-1.49,-9.77,5
208621,-2.67,-1.33,-9.92,3
75481,-2.71,-1.45,-9.92,4
240709,-2.71,-1.37,-9.92,3
114961,-3.96,-1.49,-9.49,1
248437,-3.96,-1.53,-9.45,1
159121,-2.75,-1.41,-9.89,4
206629,-2.67,-1.33,-9.92,3
61333,-2.71,-1.41,-9.85,4
121945,-2.43,-1.41,-9.96,0
49729,-2.75,-1.53,-9.65,3
89185,-3.18,-1.49,-9.77,5
54985,-3.96,-1.49,-9.57,1
47881,-2.16,-1.22,-10.00,2
208957,-2.39,-1.37,-9.96,0
93289,-3.84,-1.53,-9.49,1
61813,-2.39,-1.45,-9.92,0
150901,-2.63,-1.41,-9.96,3
44053,-2.39,-1.41,-9.92,0
219769,-2.43,-1.33,-9.96,0
49945,-2.67,-1.45,-9.92,4
165481,-2.67,-1.37,-9.89,3
51073,-2.43,-1.49,-9.96,0
180781,-3.88,-1.49,-9.53,1
168745,-2.35,-1.41,-9.96,0
235153,-4.00,-1.41,-9.49,1
60529,-2.43,-1.49,-9.92,0
227017,-2.63,-1.41,-9.85,4
259213,-2.20,-1.22,-10.04,2
94981,-2.39,-1.41,-9.96,0
165049,-2.63,-1.37,-9.92,3
187597,-3.92,-1.49,-9.45,1
129793,-2.16,-1.22,-10.04,2
89857,-2.71,-1.41,-9.96,3
32401,-2.71,-1.37,-9.89,4
160393,-2.75,-1.37,-9.89,4
244333,-4.00,-1.53,-9.49,1
245281,-2.24,-1.22,-10.00,2
141541,-3.14,-1.49,-9.85,5
90997,-3.92,-1.49,-9.57,1
182629,-2.71,-1.37,-9.96,3
241333,-2.71,-1.45,-9.85,4
127045,-3.18,-1.49,-9.77,5
163705,-2.75,-1.41,-9.89,4
203365,-2.63,-1.29,-9.96,3
74845,-2.75,-1.45,-9.96,4
45469,-2.20,-1.22,-10.04,2
177733,-3.96,-1.53,-9.57,1
144637,-3.14,-1.49,-9.81,5
232645,-2.20,-1.26,-10.00,2
215161,-3.96,-1.49,-9.49,1
211897,-3.14,-1.49,-9.81,5
60241,-2.16,-1.22,-9.96,2
121549,-2.63,-1.37,-9.96,3
31273,-3.22,-1.53,-9.77,5
208657,-3.18,-1.49,-9.77,5
150889,-2.63,-1.45,-9.92,3
103045,-3.14,-1.45,-9.81,5
204133,-2.67,-1.41,-9.92,3
136213,-2.71,-1.37,-9.96,4
218821,-4.00,-1.53,-9.41,1
94729,-2.71,-1.37,-9.96,4
236941,-2.67,-1.45,-9.96,4
136009,-2.39,-1.37,-9.96,0
105181,-2.63,-1.37,-9.92,3
95545,-2.20,-1.18,-10.08,2
219901,-3.18,-1.41,-9.73,5
244945,-2.12,-1.22,-10.00,2
24181,-3.14,-1.49,-9.81,5
172621,-2.16,-1.26,-9.96,2
133681,-3.14,-1.45,-9.77,5
84673,-3.92,-1.53,-9.49,1
169525,-2.16,-1.22,-10.04,2
145453,-3.88,-1.53,-9.53,1
58345,-2.67,-1.45,-9.96,3
152377,-3.92,-1.53,-9.49,1
205573,-2.71,-1.41,-9.85,4
20977,-2.79,-1.37,-9.89,3
45661,-2.43,-1.45,-9.92,0
63445,-3.84,-1.49,-9.53,1
84433,-2.24,-1.18,-10.04,2
86113,-2.67,-1.37,-9.92,4
71869,-3.10,-1.49,-9.77,5
198397,-3.96,-1.49,-9.49,1
246121,-3.14,-1.45,-9.85,5
241825,-2.39,-1.33,-9.96,0
204133,-2.39,-1.37,-9.96,0
169465,-2.43,-1.41,-9.92,0
192913,-3.18,-1.53,-9.81,5
56173,-3.84,-1.53,-9.53,1
96589,-3.88,-1.49,-9.53,1
182689,-2.71,-1.45,-9.89,4
77833,-2.67,-1.37,-9.92,3
149809,-2.67,-1.45,-9.96,4
41209,-2.75,-1.41,-9.92,4
93229,-2.47,-1.41,-9.96,0
188149,-2.67,-1.37,-9.96,4
243577,-2.75,-1.37,-9.85,4
74185,-2.71,-1.45,-9.89,4
73261,-2.67,-1.45,-9.89,3
125293,-2.16,-1.22,-10.00,2
199897,-3.88,-1.49,-9.61,1
26017,-3.14,-1.45,-9.85,5
246469,-2.16,-1.22,-10.00,2
145789,-2.67,-1.45,-9.96,4
109993,-2.71,-1.45,-9.92,4
117589,-2.16,-1.26,-10.04,2
191137,-3.18,-1.45,-9.73,5
212869,-2.67,-1.45,-9.92,4
115045,-3.88,-1.49,-9.49,1
186913,-3.14,-1.49,-9.81,5
41281,-2.79,-1.37,-9.92,4
176377,-2.35,-1.33,-9.96,0
169885,-2.43,-1.37,-9.96,0
178489,-3.96,-1.49,-9.53,1
254989,-2.16,-1.14,-10.08,2
141169,-2.67,-1.37,-9.89,3
106261,-3.88,-1.45,-9.45,1
61345,-2.31,-1.22,-9.96,2
63673,-2.39,-1.45,-9.92,0
191389,-2.16,-1.22,-10.04,2
164341,-2.16,-1.18,-10.04,2
216673,-3.96,-1.49,-9.45,1
155113,-2.20,-1.26,-10.08,2
223909,-2.24,-1.18,-10.04,2
174241,-2.43,-1.37,-9.96,0
98989,-2.16,-1.29,-10.00,2
210853,-2.63,-1.33,-9.89,3
122461,-2.20,-1.26,-10.04,2
52801,-2.71,-1.37,-9.96,3
223117,-2.43,-1.33,-9.96,0
161677,-2.43,-1.37,-9.96,0
224305,-2.67,-1.37,-9.89,3
241093,-3.96,-1.53,-9.53,1
226705,-2.39,-1.33,-9.96,0
158281,-3.18,-1.49,-9.89,5
110485,-2.71,-1.41,-9.96,4
173149,-2.67,-1.33,-9.92,3
193837,-2.16,-1.18,-10.04,2
216157,-2.75,-1.33,-9.92,4
60697,-2.67,-1.37,-9.92,3
195241,-2.20,-1.22,-10.00,2
28189,-3.14,-1.45,-9.77,5
130957,-2.67,-1.41,-9.89,3
156685,-3.14,-1.53,-9.81,5
78505,-2.16,-1.26,-10.04,2
152305,-2.16,-1.22,-10.04,2
226585,-3.22,-1.45,-9.81,5
113149,-2.75,-1.45,-9.92,4
48397,-3.10,-1.49,-9.77,5
117757,-2.16,-1.22,-10.00,2
206101,-2.43,-1.37,-9.96,0
245197,-2.16,-1.22,-10.08,2
193489,-2.75,-1.37,-9.92,4
122101,-2.67,-1.37,-9.89,3
142429,-2.63,-1.41,-9.92,3
207637,-2.43,-1.37,-10.00,0
85069,-2.67,-1.41,-9.89,3
238177,-4.04,-1.53,-9.45,1
20545,-3.96,-1.49,-9.41,1
213805,-2.31,-1.33,-9.96,0
118429,-3.14,-1.45,-9.73,5
177709,-3.88,-1.45,-9.45,1
243709,-2.63,-1.37,-9.96,3
243913,-3.18,-1.49,-9.73,5
151921,-3.88,-1.53,-9.45,1
171673,-2.16,-1.26,-10.00,2
226117,-2.39,-1.37,-9.96,0
33709,-3.84,-1.49,-9.61,1
186121,-2.39,-1.33,-9.96,0
258013,-2.20,-1.22,-10.00,2
135865,-2.43,-1.37,-9.96,0
218473,-2.39,-1.33,-9.96,0
207829,-3.92,-1.45,-9.49,1
167401,-3.96,-1.57,-9.53,1
130021,-3.96,-1.49,-9.65,1
50401,-2.16,-1.26,-10.08,2
217873,-2.67,-1.45,-9.92,4
38725,-2.75,-1.37,-9.96,4
245797,-3.14,-1.45,-9.81,5
75949,-2.24,-1.22,-10.00,2
70861,-3.10,-1.49,-9.73,5
181501,-2.75,-1.33,-9.92,4
69601,-3.10,-1.49,-9.81,5
38101,-2.12,-1.18,-10.00,2
111361,-2.75,-1.37,-9.85,4
131377,-2.43,-1.41,-9.96,0
230389,-2.43,-1.33,-9.92,0
30697,-3.14,-1.49,-9.81,5
183385,-2.43,-1.37,-9.92,0
58789,-2.71,-1.37,-9.89,4
146077,-2.16,-1.18,-10.00,2
80461,-3.18,-1.49,-9.85,5
61033,-3.88,-1.45,-9.65,1
194761,-2.63,-1.37,-9.92,3
90385,-2.16,-1.22,-10.04,2
142069,-3.18,-1.45,-9.85,5
195961,-3.18,-1.49,-9.81,5
183061,-4.04,-1.53,-9.65,1
167173,-2.75,-1.41,-9.92,4
109741,-3.14,-1.49,-9.81,5
145957,-3.14,-1.45,-9.85,5
226537,-2.24,-1.26,-9.96,2
243001,-2.71,-1.37,-9.92,4
23425,-3.14,-1.49,-9.77,5
65413,-2.71,-1.37,-9.96,4
148825,-2.20,-1.22,-10.00,2
192577,-2.79,-1.37,-9.96,4
36961,-3.18,-1.45,-9.81,5
85717,-2.63,-1.37,-9.89,3
132745,-3.14,-1.53,-9.89,5
26245,-3.22,-1.49,-9.81,5
80593,-3.92,-1.53,-9.53,1
44221,-3.14,-1.53,-9.81,5
182809,-3.92,-1.53,-9.45,1
50605,-2.20,-1.22,-10.00,2
62569,-2.43,-1.45,-9.92,0
82681,-2.47,-1.45,-9.96,0
237793,-4.04,-1.49,-9.45,1
95725,-2.47,-1.45,-9.92,0
31801,-3.84,-1.49,-9.57,1
94153,-2.71,-1.41,-9.85,4
162589,-3.88,-1.49,-9.53,1
182749,-2.71,-1.37,-9.92,4
42289,-3.84,-1.53,-9.49,1
211981,-2.43,-1.37,-10.00,0
119149,-2.79,-1.41,-9.92,4
66145,-3.14,-1.49,-9.81,5
187141,-3.92,-1.53,-9.45,1
184405,-2.75,-1.33,-9.89,3
217045,-2.43,-1.33,-9.92,0
98197,-2.67,-1.37,-9.89,3
49969,-2.67,-1.33,-9.92,3
135205,-2.71,-1.41,-9.85,4
136741,-3.14,-1.49,-9.81,5
189169,-3.92,-1.53,-9.41,1
188761,-2.20,-1.22,-10.04,2
100357,-2.20,-1.22,-10.04,2
21217,-3.80,-1.49,-9.49,1
34213,-3.88,-1.53,-9.45,1
147181,-3.22,-1.45,-9.81,5
152809,-2.39,-1.41,-9.96,0
244957,-2.71,-1.45,-9.89,4
60805,-3.88,-1.49,-9.45,1
178285,-2.71,-1.45,-9.96,4
227605,-2.75,-1.41,-9.96,4
77149,-2.75,-1.41,-9.89,4
101833,-2.67,-1.41,-9.85,4
83617,-3.14,-1.49,-9.81,5
191785,-2.67,-1.33,-9.92,3
46417,-2.67,-1.37,-9.92,4
224953,-2.20,-1.18,-9.96,2
189805,-2.59,-1.41,-9.96,3
241885,-3.96,-1.53,-9.45,1
37873,-2.71,-1.37,-9.96,4
243517,-2.20,-1.22,-10.04,2
109849,-2.67,-1.37,-9.89,4
135745,-2.71,-1.45,-9.89,4
172057,-2.39,-1.41,-9.96,0
112705,-2.43,-1.45,-9.92,0
48517,-3.14,-1.45,-9.81,5
154813,-3.92,-1.53,-9.49,1
148717,-2.12,-1.18,-10.00,2
191113,-2.75,-1.37,-9.92,4
57973,-2.20,-1.22,-10.04,2
49849,-2.71,-1.37,-9.89,3
65377,-2.16,-1.22,-10.04,2
145261,-2.63,-1.37,-9.89,3
177925,-2.35,-1.37,-10.00,0
233749,-2.39,-1.33,-9.96,0
160165,-2.39,-1.45,-9.96,0
158953,-3.14,-1.45,-9.89,5
198541,-2.20,-1.29,-10.00,2
199681,-3.96,-1.57,-9.53,1
64729,-2.67,-1.41,-9.92,3
101413,-2.71,-1.41,-9.92,4
158509,-3.92,-1.53,-9.49,1
238309,-2.16,-1.26,-10.08,2
88861,-2.75,-1.45,-9.92,4
157261,-4.00,-1.49,-9.49,1
206509,-2.71,-1.37,-9.81,4
170749,-3.96,-1.53,-9.49,1
104317,-2.71,-1.33,-9.89,4
159865,-3.10,-1.61,-9.69,5
246937,-3.96,-1.57,-9.57,1
110581,-2.39,-1.41,-9.96,0
207205,-2.16,-1.22,-10.04,2
206413,-3.22,-1.49,-9.73,5
200053,-2.67,-1.37,-9.92,3
153781,-2.63,-1.41,-9.89,4
182893,-2.39,-1.33,-9.96,0
210721,-4.04,-1.49,-9.49,1
179245,-2.63,-1.37,-9.89,3
191797,-2.39,-1.37,-9.96,0
212365,-2.63,-1.37,-9.92,3
182221,-3.14,-1.49,-9.81,5
34141,-2.24,-1.26,-10.04,2
164329,-3.92,-1.45,-9.45,1
199981,-2.63,-1.33,-9.92,3
68041,-2.71,-1.41,-9.89,4
230317,-4.00,-1.49,-9.57,1
245353,-2.20,-1.22,-10.04,2
168973,-2.43,-1.41,-10.00,0
124777,-2.71,-1.41,-9.92,3
88357,-2.75,-1.41,-9.92,3
224017,-3.14,-1.49,-9.81,5
140137,-3.18,-1.45,-9.77,5
76129,-2.71,-1.41,-9.92,4
132241,-2.16,-1.26,-10.04,2
235657,-2.67,-1.33,-9.92,3
56341,-2.39,-1.45,-9.92,0
137293,-2.16,-1.26,-10.04,2
228265,-2.20,-1.22,-10.00,2
185029,-2.20,-1.22,-10.00,2
211873,-2.16,-1.22,-10.00,2
101497,-2.59,-1.41,-9.92,3
208369,-3.22,-1.53,-9.81,5
176353,-3.18,-1.37,-9.85,5
137965,-3.14,-1.49,-9.77,5
98773,-2.71,-1.45,-9.92,4
111505,-2.47,-1.41,-9.96,0
155233,-2.39,-1.41,-9.96,0
157717,-3.96,-1.53,-9.45,1
74197,-3.88,-1.53,-9.49,1
103201,-2.39,-1.45,-10.00,0
202477,-2.71,-1.29,-9.96,3
151501,-3.96,-1.49,-9.49,1
139561,-3.92,-1.53,-9.49,1
249145,-2.39,-1.37,-9.96,0
53281,-2.75,-1.41,-9.89,4
111325,-3.84,-1.49,-9.49,1
236113,-2.43,-1.29,-9.96,0
106141,-2.71,-1.33,-9.96,4
189157,-4.00,-1.53,-9.45,1
103621,-2.43,-1.45,-9.92,0
134077,-2.75,-1.37,-9.81,3
211117,-2.20,-1.26,-10.04,2
165613,-2.39,-1.37,-10.00,0
168937,-2.20,-1.26,-9.92,2
242869,-2.35,-1.29,-9.96,0
20773,-3.14,-1.53,-9.77,5
115633,-2.16,-1.26,-10.00,2
43945,-2.43,-1.45,-9.89,0
247597,-3.96,-1.45,-9.49,1
54193,-3.14,-1.49,-9.85,5
54577,-2.16,-1.22,-10.04,2
130261,-3.18,-1.45,-9.77,5
35521,-2.71,-1.37,-9.96,3
166009,-2.67,-1.45,-9.89,3
154573,-2.39,-1.37,-9.96,0
54325,-3.88,-1.49,-9.53,1
141385,-2.16,-1.26,-10.04,2
40945,-2.82,-1.29,-9.89,3
48073,-2.20,-1.22,-10.08,2
171637,-3.22,-1.49,-9.73,5
149917,-3.18,-1.49,-9.81,5
251773,-2.39,-1.33,-9.96,0
124837,-3.92,-1.49,-9.53,1
106117,-2.47,-1.41,-9.92,0
188089,-2.16,-1.22,-10.00,2
83089,-2.43,-1.49,-9.92,0
190009,-2.20,-1.22,-10.00,2
84577,-2.71,-1.41,-9.89,4
180613,-4.00,-1.61,-9.49,1
133921,-3.14,-1.41,-9.85,5
89869,-2.24,-1.22,-10.00,2
24913,-2.35,-1.45,-9.89,0
101689,-2.47,-1.41,-9.96,0
167809,-2.35,-1.41,-9.96,0
167881,-2.63,-1.37,-9.89,3
49873,-2.28,-1.22,-9.96,2
168673,-2.35,-1.41,-9.96,0
196693,-2.75,-1.37,-9.92,4
93001,-2.47,-1.41,-9.92,0
228457,-2.20,-1.22,-10.00,2
55285,-2.20,-1.22,-10.08,2
147469,-4.00,-1.49,-9.53,1
76177,-2.71,-1.41,-9.92,4
108625,-2.71,-1.41,-9.89,4
103369,-2.39,-1.41,-9.96,0
77089,-3.18,-1.41,-9.77,5
102625,-3.14,-1.41,-9.85,5
150385,-3.14,-1.45,-9.89,5
51769,-2.75,-1.37,-9.89,3
121153,-2.12,-1.26,-10.00,2
75709,-3.14,-1.49,-9.81,5
86785,-2.47,-1.41,-9.96,0
106057,-3.14,-1.49,-9.77,5
73021,-2.67,-1.37,-9.89,3
190225,-3.84,-1.53,-9.53,1
158209,-2.20,-1.22,-10.00,2
145453,-2.43,-1.45,-9.92,0
102013,-3.88,-1.53,-9.49,1
88465,-2.24,-1.26,-10.00,2
52801,-3.14,-1.53,-9.77,5
201985,-2.75,-1.41,-9.89,4
57097,-2.63,-1.41,-9.92,4
60541,-3.14,-1.53,-9.85,5
220825,-3.22,-1.45,-9.77,5
193189,-2.43,-1.33,-9.92,0
114769,-2.71,-1.37,-9.89,3
170017,-2.71,-1.33,-9.89,3
74017,-2.75,-1.37,-9.92,3
137305,-2.67,-1.41,-9.89,3
108529,-2.43,-1.41,-9.92,0
70333,-2.71,-1.45,-9.92,3
84697,-2.16,-1.26,-10.00,2
165073,-2.35,-1.41,-9.96,0
201121,-2.20,-1.18,-10.04,2
142285,-3.18,-1.49,-9.81,5
230197,-2.35,-1.33,-9.92,0
117361,-2.71,-1.37,-9.89,3
142501,-2.63,-1.41,-9.92,3
159781,-2.67,-1.37,-9.92,4
209029,-2.12,-1.22,-10.00,2
144973,-2.12,-1.22,-10.00,2
136657,-3.88,-1.49,-9.53,1
217297,-2.35,-1.37,-9.96,0
246517,-2.67,-1.37,-9.89,3
96505,-2.16,-1.26,-9.96,2
85129,-3.96,-1.49,-9.49,1
25501,-3.14,-1.49,-9.81,5
197281,-2.71,-1.33,-9.92,3
157321,-2.71,-1.45,-9.92,4
137641,-3.92,-1.53,-9.57,1
73849,-3.18,-1.45,-9.77,5
198949,-2.71,-1.37,-9.89,4
38305,-2.71,-1.49,-9.89,4
204745,-3.88,-1.49,-9.49,1
228829,-2.71,-1.41,-9.85,4
64345,-3.14,-1.49,-9.81,5
188113,-2.67,-1.37,-9.89,3
248101,-2.39,-1.29,-9.96,0
140377,-2.39,-1.41,-9.96,0
91705,-2.71,-1.41,-9.92,4
37309,-2.20,-1.22,-10.04,2
252265,-2.43,-1.33,-9.96,0
213589,-3.96,-1.45,-9.45,1
163957,-2.67,-1.41,-9.81,3
205285,-3.88,-1.49,-9.57,1
117997,-2.24,-1.22,-9.96,2
150997,-3.14,-1.45,-9.85,5
183745,-2.43,-1.33,-9.96,0
147961,-2.20,-1.22,-10.00,2
71521,-2.24,-1.18,-10.04,2
120577,-3.77,-1.49,-9.53,1
55573,-2.63,-1.41,-9.96,3
34885,-2.20,-1.22,-10.00,2
180445,-3.14,-1.49,-9.81,5
134833,-2.43,-1.41,-9.96,0
203845,-2.35,-1.29,-9.96,0
